store code	id	availability	quantity	price
00758851704873241325	4582135143167	in_stock	12	79.00 HKD
00758851704873241325	4582135143174	in_stock	10	79.00 HKD
00758851704873241325	4582521680696	in_stock	1	95.00 HKD
00758851704873241325	4582521682225	in_stock	5	95.00 HKD
00758851704873241325	4582521683468	in_stock	2	95.00 HKD
00758851704873241325	4582521684939	in_stock	4	75.00 HKD
00758851704873241325	4582521684953	in_stock	3	95.00 HKD
00758851704873241325	4582521685042	in_stock	6	75.00 HKD
00758851704873241325	4582521685080	in_stock	2	75.00 HKD
00758851704873241325	4582521685097	in_stock	5	75.00 HKD
00758851704873241325	4582521685103	in_stock	3	75.00 HKD
00758851704873241325	4582521685141	in_stock	5	75.00 HKD
00758851704873241325	4582521685240	in_stock	5	79.00 HKD
00758851704873241325	4582521685257	in_stock	1	79.00 HKD
00758851704873241325	4582521685271	in_stock	4	79.00 HKD
00758851704873241325	4582521686087	in_stock	4	95.00 HKD
00758851704873241325	4582521686124	in_stock	4	95.00 HKD
00758851704873241325	4582521686841	in_stock	4	98.00 HKD
00758851704873241325	4582521687244	in_stock	6	85.00 HKD
00758851704873241325	4582521687428	in_stock	4	117.00 HKD
00758851704873241325	4582521687435	in_stock	10	117.00 HKD
00758851704873241325	4582521687749	in_stock	5	85.00 HKD
00758851704873241325	4582521687817	in_stock	6	85.00 HKD
00758851704873241325	4582521689491	in_stock	1	95.00 HKD
00758851704873241325	4582521689576	in_stock	6	115.00 HKD
00758851704873241325	4582521689781	in_stock	6	98.00 HKD
00758851704873241325	4582521689798	in_stock	8	98.00 HKD
00758851704873241325	4582547934100	in_stock	3	79.00 HKD
00758851704873241325	4582547934117	in_stock	9	79.00 HKD
00758851704873241325	4582547934124	in_stock	5	79.00 HKD
00758851704873241325	4582547934148	in_stock	5	79.00 HKD
00758851704873241325	4582598738009	out_of_stock	0	158.00 HKD
00758851704873241325	4582598740163	out_of_stock	0	158.00 HKD
00758851704873241325	4582598740484	out_of_stock	0	158.00 HKD
00758851704873241325	4582598740972	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741009	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741016	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741023	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741030	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741047	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741054	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741061	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741078	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741085	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741092	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741108	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741115	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741122	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741139	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741146	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741153	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741160	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741184	out_of_stock	0	158.00 HKD
00758851704873241325	4582598741207	out_of_stock	0	158.00 HKD
00758851704873241325	4582658441757	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446622	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446653	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446660	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446677	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446684	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446691	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446707	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446714	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446721	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446738	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446745	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446752	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446769	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446776	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446783	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446790	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446806	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446813	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446837	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446851	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446950	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446981	out_of_stock	0	158.00 HKD
00758851704873241325	4582658446998	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447001	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447018	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447025	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447032	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447049	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447056	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447063	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447070	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447087	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447094	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447100	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447117	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447124	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447131	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447148	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447162	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447186	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447285	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447315	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447322	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447339	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447346	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447353	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447360	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447377	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447384	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447391	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447407	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447414	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447421	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447438	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447445	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447452	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447469	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447476	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447490	out_of_stock	0	158.00 HKD
00758851704873241325	4582658447513	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448855	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448886	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448893	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448909	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448916	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448923	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448930	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448947	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448954	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448961	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448978	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448985	out_of_stock	0	158.00 HKD
00758851704873241325	4582658448992	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449005	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449012	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449029	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449036	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449043	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449067	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449081	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449180	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449210	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449227	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449234	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449241	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449258	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449265	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449272	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449289	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449296	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449302	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449319	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449326	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449333	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449340	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449357	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449364	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449371	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449395	out_of_stock	0	158.00 HKD
00758851704873241325	4582658449418	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140680	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140710	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140727	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140734	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140741	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140758	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140765	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140772	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140789	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140796	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140802	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140819	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140826	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140833	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140840	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140857	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140864	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140871	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140895	out_of_stock	0	158.00 HKD
00758851704873241325	4582680140918	out_of_stock	0	158.00 HKD
00758851704873241325	4582680148112	out_of_stock	0	158.00 HKD
00758851704873241325	4589581114956	in_stock	10	49.00 HKD
00758851704873241325	4589581114963	in_stock	11	49.00 HKD
00758851704873241325	4589581114970	in_stock	11	49.00 HKD
00758851704873241325	4589581116417	in_stock	4	49.00 HKD
00758851704873241325	4589581116424	in_stock	11	49.00 HKD
00758851704873241325	4589581116431	in_stock	6	49.00 HKD
00758851704873241325	4589581116448	in_stock	10	49.00 HKD
00758851704873241325	4589581116455	in_stock	5	49.00 HKD
00758851704873241325	4589591060014	in_stock	26	89.00 HKD
00758851704873241325	4589591060021	in_stock	11	149.00 HKD
00758851704873241325	4589591060090	in_stock	3	149.00 HKD
00758851704873241325	4589659142287	in_stock	1	167.00 HKD
00758851704873241325	4589987710233	in_stock	10	79.00 HKD
00758851704873241325	4589987710240	in_stock	9	79.00 HKD
00758851704873241325	4589987710257	in_stock	9	79.00 HKD
00758851704873241325	4589987710301	in_stock	8	79.00 HKD
00758851704873241325	4589987710325	in_stock	12	138.00 HKD
00758851704873241325	487418	in_stock	4	79.00 HKD
00758851704873241325	487449	in_stock	8	79.00 HKD
00758851704873241325	4894239319240	in_stock	5	79.00 HKD
00758851704873241325	4894239340862	in_stock	12	109.00 HKD
00758851704873241325	4894239340879	in_stock	10	109.00 HKD
00758851704873241325	4894239340886	in_stock	11	109.00 HKD
00758851704873241325	4894239340893	in_stock	9	109.00 HKD
00758851704873241325	4894239340909	in_stock	12	109.00 HKD
00758851704873241325	4894239340916	in_stock	10	109.00 HKD
00758851704873241325	4894858069144	in_stock	2	119.00 HKD
00758851704873241325	4894858075701	in_stock	1	149.00 HKD
00758851704873241325	4894858153195	in_stock	3	155.00 HKD
00758851704873241325	4894858185301	in_stock	4	189.00 HKD
00758851704873241325	4901008612331	in_stock	3	40.00 HKD
00758851704873241325	4901008612355	in_stock	5	78.00 HKD
00758851704873241325	4901008612881	in_stock	10	84.00 HKD
00758851704873241325	4901008612898	in_stock	18	68.00 HKD
00758851704873241325	4901008613109	in_stock	5	48.00 HKD
00758851704873241325	4901008613123	in_stock	9	40.00 HKD
00758851704873241325	4901008613130	in_stock	17	48.00 HKD
00758851704873241325	4901008613277	in_stock	7	40.00 HKD
00758851704873241325	4901008613291	in_stock	4	40.00 HKD
00758851704873241325	4901008613352	in_stock	3	88.00 HKD
00758851704873241325	4901008613369	in_stock	8	98.00 HKD
00758851704873241325	4901008613376	in_stock	6	40.00 HKD
00758851704873241325	4901008613390	in_stock	11	98.00 HKD
00758851704873241325	4901008613437	in_stock	4	38.00 HKD
00758851704873241325	4901008613468	in_stock	4	38.00 HKD
00758851704873241325	4901008613574	in_stock	5	57.00 HKD
00758851704873241325	4901008640273	in_stock	7	88.00 HKD
00758851704873241325	4901008640280	in_stock	9	88.00 HKD
00758851704873241325	4901008640297	in_stock	8	88.00 HKD
00758851704873241325	4901008640303	in_stock	4	88.00 HKD
00758851704873241325	4901008640365	in_stock	15	88.00 HKD
00758851704873241325	4901008640372	in_stock	3	88.00 HKD
00758851704873241325	4901008640389	in_stock	3	88.00 HKD
00758851704873241325	4901008640419	in_stock	7	88.00 HKD
00758851704873241325	4901008640433	in_stock	2	88.00 HKD
00758851704873241325	4901008640440	in_stock	3	88.00 HKD
00758851704873241325	4901008640600	in_stock	10	88.00 HKD
00758851704873241325	4901008640617	in_stock	4	43.00 HKD
00758851704873241325	4901008640655	in_stock	8	48.00 HKD
00758851704873241325	4901008640754	in_stock	10	48.00 HKD
00758851704873241325	4901008640921	in_stock	9	77.00 HKD
00758851704873241325	4901008641102	in_stock	17	38.00 HKD
00758851704873241325	4901008641195	in_stock	16	38.00 HKD
00758851704873241325	4901008641393	in_stock	7	64.00 HKD
00758851704873241325	4901008641409	in_stock	33	78.00 HKD
00758851704873241325	4901008641461	in_stock	5	38.00 HKD
00758851704873241325	4901008641478	in_stock	2	80.00 HKD
00758851704873241325	4901008641607	in_stock	7	88.00 HKD
00758851704873241325	4901008641638	in_stock	23	78.00 HKD
00758851704873241325	4901008641645	in_stock	6	69.00 HKD
00758851704873241325	4901008641652	in_stock	15	88.00 HKD
00758851704873241325	4901008641669	in_stock	6	69.00 HKD
00758851704873241325	4901008641676	in_stock	3	88.00 HKD
00758851704873241325	4901008641683	in_stock	7	69.00 HKD
00758851704873241325	4901008641690	in_stock	7	69.00 HKD
00758851704873241325	4901008641706	in_stock	10	64.00 HKD
00758851704873241325	4901008641713	in_stock	6	69.00 HKD
00758851704873241325	4901008641720	in_stock	6	69.00 HKD
00758851704873241325	4901008641744	in_stock	6	69.00 HKD
00758851704873241325	4901008642024	in_stock	3	88.00 HKD
00758851704873241325	4901008642062	in_stock	14	78.00 HKD
00758851704873241325	4901604453628	in_stock	9	41.00 HKD
00758851704873241325	4901604453987	in_stock	5	32.00 HKD
00758851704873241325	4901604454267	in_stock	3	54.00 HKD
00758851704873241325	4901604454335	in_stock	3	41.00 HKD
00758851704873241325	4901604454403	in_stock	7	88.00 HKD
00758851704873241325	4901604454427	in_stock	2	70.00 HKD
00758851704873241325	4901604454434	in_stock	4	34.00 HKD
00758851704873241325	4901604454465	in_stock	5	16.00 HKD
00758851704873241325	4901604455011	in_stock	6	14.00 HKD
00758851704873241325	4901604455066	in_stock	6	20.00 HKD
00758851704873241325	4901604455080	in_stock	1	14.00 HKD
00758851704873241325	4901604455219	in_stock	6	34.00 HKD
00758851704873241325	4901604455264	in_stock	7	25.00 HKD
00758851704873241325	4901604455356	in_stock	3	52.00 HKD
00758851704873241325	4901604455547	in_stock	7	29.00 HKD
00758851704873241325	4901604455653	in_stock	8	36.00 HKD
00758851704873241325	4901604455714	in_stock	6	23.00 HKD
00758851704873241325	4901604455776	in_stock	4	34.00 HKD
00758851704873241325	4901604455783	in_stock	9	56.00 HKD
00758851704873241325	4901604456025	in_stock	5	70.00 HKD
00758851704873241325	4901604456087	in_stock	4	31.00 HKD
00758851704873241325	4901604456117	in_stock	8	25.00 HKD
00758851704873241325	4901604456285	in_stock	3	138.00 HKD
00758851704873241325	4901604456452	in_stock	6	34.00 HKD
00758851704873241325	4901604457671	in_stock	2	48.00 HKD
00758851704873241325	4901604458029	in_stock	5	44.00 HKD
00758851704873241325	4901604458067	in_stock	3	40.00 HKD
00758851704873241325	4901604458074	in_stock	1	32.00 HKD
00758851704873241325	4901604458333	in_stock	4	108.00 HKD
00758851704873241325	4901604570479	in_stock	2	98.00 HKD
00758851704873241325	4901604572046	in_stock	5	78.00 HKD
00758851704873241325	4901604572053	in_stock	6	78.00 HKD
00758851704873241325	4901604572060	in_stock	2	78.00 HKD
00758851704873241325	4901604573821	in_stock	6	108.00 HKD
00758851704873241325	4901604573920	in_stock	5	78.00 HKD
00758851704873241325	4901604573968	in_stock	3	78.00 HKD
00758851704873241325	4901604573975	in_stock	4	78.00 HKD
00758851704873241325	4901604574040	in_stock	3	49.00 HKD
00758851704873241325	4901604574361	in_stock	6	66.00 HKD
00758851704873241325	4901604574378	in_stock	3	42.00 HKD
00758851704873241325	4901604574408	in_stock	1	42.00 HKD
00758851704873241325	4901604574552	in_stock	7	98.00 HKD
00758851704873241325	4901604574972	in_stock	3	58.00 HKD
00758851704873241325	4901604574989	in_stock	3	58.00 HKD
00758851704873241325	4901604577065	in_stock	5	98.00 HKD
00758851704873241325	4901604577195	in_stock	1	68.00 HKD
00758851704873241325	4901604577331	in_stock	2	78.00 HKD
00758851704873241325	4901604577423	in_stock	4	58.00 HKD
00758851704873241325	4901604577430	in_stock	3	58.00 HKD
00758851704873241325	4901604577447	in_stock	2	58.00 HKD
00758851704873241325	4901604577454	in_stock	5	58.00 HKD
00758851704873241325	4901604577461	in_stock	3	58.00 HKD
00758851704873241325	4901604577614	in_stock	9	58.00 HKD
00758851704873241325	4901604577621	in_stock	2	58.00 HKD
00758851704873241325	4901604582380	in_stock	24	54.00 HKD
00758851704873241325	4901604582731	in_stock	3	96.00 HKD
00758851704873241325	4901604582748	in_stock	4	120.00 HKD
00758851704873241325	4901604582755	in_stock	3	88.00 HKD
00758851704873241325	4901604582762	in_stock	2	79.00 HKD
00758851704873241325	4901604582779	in_stock	6	88.00 HKD
00758851704873241325	4901604582786	in_stock	2	39.00 HKD
00758851704873241325	4901604582793	in_stock	4	79.00 HKD
00758851704873241325	4901604583813	in_stock	9	27.00 HKD
00758851704873241325	4901604583820	in_stock	2	27.00 HKD
00758851704873241325	4901604583837	in_stock	2	27.00 HKD
00758851704873241325	4901604585039	in_stock	4	59.00 HKD
00758851704873241325	4901604585053	in_stock	3	49.00 HKD
00758851704873241325	4901604585244	in_stock	8	26.00 HKD
00758851704873241325	4901604585312	in_stock	3	26.00 HKD
00758851704873241325	4901604586296	in_stock	6	69.00 HKD
00758851704873241325	4901604587408	in_stock	24	18.00 HKD
00758851704873241325	4901604587415	in_stock	6	18.00 HKD
00758851704873241325	4901604588597	in_stock	3	45.00 HKD
00758851704873241325	4901604588993	in_stock	4	21.00 HKD
00758851704873241325	4935421282659	in_stock	4	75.00 HKD
00758851704873241325	4935421282666	in_stock	7	75.00 HKD
00758851704873241325	4935421282673	in_stock	9	75.00 HKD
00758851704873241325	4935421282680	in_stock	7	75.00 HKD
00758851704873241325	4935421282697	in_stock	8	75.00 HKD
00758851704873241325	4965534480000	in_stock	8	9.00 HKD
00758851704873241325	4969133224850	in_stock	3	55.00 HKD
00758851704873241325	4973307674648	in_stock	7	49.00 HKD
00758851704873241325	4973307674655	in_stock	10	49.00 HKD
00758851704873241325	4977369610156	in_stock	5	129.00 HKD
00758851704873241325	4977369612051	in_stock	5	129.00 HKD
00758851704873241325	4977369631960	in_stock	2	129.00 HKD
00758851704873241325	4977369632332	in_stock	1	129.00 HKD
00758851704873241325	4977369632349	in_stock	6	129.00 HKD
00758851704873241325	4977369632356	in_stock	3	129.00 HKD
00758851704873241325	4981615830113	in_stock	3	15.00 HKD
00758851704873241325	4981615830120	in_stock	1	15.00 HKD
00758851704873241325	4981615830168	in_stock	3	15.00 HKD
00758851704873241325	4987645487358	in_stock	6	39.00 HKD
00758851704873241325	4987645494202	in_stock	4	79.00 HKD
00758851704873241325	4987645498514	in_stock	14	165.00 HKD
00758851704873241325	641489938615	in_stock	3	99.00 HKD
00758851704873241325	6902395685869	in_stock	9	75.00 HKD
00758851704873241325	6902395735496	out_of_stock	0	89.00 HKD
00758851704873241325	6902395773085	in_stock	6	79.00 HKD
00758851704873241325	6902395773092	in_stock	5	79.00 HKD
00758851704873241325	6902395773108	in_stock	9	79.00 HKD
00758851704873241325	6902395773115	in_stock	5	79.00 HKD
00758851704873241325	6902395773122	in_stock	8	79.00 HKD
00758851704873241325	6902395773139	in_stock	6	79.00 HKD
00758851704873241325	6902395828433	in_stock	6	89.00 HKD
00758851704873241325	6902395828440	in_stock	4	89.00 HKD
00758851704873241325	6902395833307	in_stock	5	119.00 HKD
00758851704873241325	6902395834205	in_stock	1	89.00 HKD
00758851704873241325	6902395834229	out_of_stock	0	107.00 HKD
00758851704873241325	6902395839453	in_stock	6	119.00 HKD
00758851704873241325	6902395843467	in_stock	5	89.00 HKD
00758851704873241325	6902395850601	out_of_stock	0	107.00 HKD
00758851704873241325	6902395853497	in_stock	10	79.00 HKD
00758851704873241325	6902395853503	in_stock	6	79.00 HKD
00758851704873241325	6902395853510	in_stock	4	79.00 HKD
00758851704873241325	6902395853527	in_stock	6	79.00 HKD
00758851704873241325	6902395853534	in_stock	8	79.00 HKD
00758851704873241325	6902395856207	in_stock	2	135.00 HKD
00758851704873241325	6902395856214	in_stock	4	135.00 HKD
00758851704873241325	6902395856221	in_stock	3	135.00 HKD
00758851704873241325	6902395856238	in_stock	5	135.00 HKD
00758851704873241325	6902395856245	in_stock	1	135.00 HKD
00758851704873241325	6902395856252	out_of_stock	0	135.00 HKD
00758851704873241325	6902395856269	in_stock	4	135.00 HKD
00758851704873241325	6902395971849	in_stock	2	99.00 HKD
00758851704873241325	6902395971856	in_stock	1	99.00 HKD
00758851704873241325	6902395971863	in_stock	3	99.00 HKD
00758851704873241325	6902395971917	in_stock	2	99.00 HKD
00758851704873241325	6902395974611	in_stock	4	189.00 HKD
00758851704873241325	6902395974628	in_stock	1	189.00 HKD
00758851704873241325	6902395974635	in_stock	2	189.00 HKD
00758851704873241325	6902395974642	in_stock	2	189.00 HKD
00758851704873241325	6902395975809	in_stock	7	75.00 HKD
00758851704873241325	6942433004979	in_stock	6	79.00 HKD
00758851704873241325	6942433007208	in_stock	3	99.00 HKD
00758851704873241325	6942433008663	in_stock	15	79.00 HKD
00758851704873241325	6970643194524	out_of_stock	0	79.00 HKD
00758851704873241325	6970643194746	in_stock	4	79.00 HKD
00758851704873241325	6970643194753	in_stock	4	79.00 HKD
00758851704873241325	6970643198027	in_stock	10	35.00 HKD
00758851704873241325	6970643198034	in_stock	10	35.00 HKD
00758851704873241325	6975302933469	out_of_stock	0	119.00 HKD
00758851704873241325	6975302933476	out_of_stock	0	119.00 HKD
00758851704873241325	6975302933483	in_stock	3	119.00 HKD
00758851704873241325	6977208197174	out_of_stock	0	79.00 HKD
00758851704873241325	6977208197181	out_of_stock	0	79.00 HKD
00758851704873241325	6977208197198	in_stock	5	79.00 HKD
00758851704873241325	6977475916188	in_stock	8	75.00 HKD
00758851704873241325	6977475916195	in_stock	7	75.00 HKD
00758851704873241325	6977475916201	in_stock	6	75.00 HKD
00758851704873241325	6977475916218	in_stock	3	75.00 HKD
00758851704873241325	6977475916225	in_stock	4	75.00 HKD
00758851704873241325	6977475916232	in_stock	4	75.00 HKD
00758851704873241325	6977475916249	in_stock	6	75.00 HKD
00758851704873241325	6977475916256	in_stock	8	75.00 HKD
00758851704873241325	6977475916263	in_stock	8	75.00 HKD
00758851704873241325	6977475916294	in_stock	4	89.00 HKD
00758851704873241325	6977475916300	in_stock	3	89.00 HKD
00758851704873241325	6977475916317	in_stock	6	89.00 HKD
00758851704873241325	6977475916324	in_stock	4	89.00 HKD
00758851704873241325	6977475916331	in_stock	4	89.00 HKD
00758851704873241325	6978044572972	in_stock	8	175.00 HKD
00758851704873241325	6978044572996	in_stock	9	175.00 HKD
00758851704873241325	6978540672565	in_stock	7	49.00 HKD
00758851704873241325	6978540672572	in_stock	5	49.00 HKD
00758851704873241325	6978817410081	in_stock	2	119.00 HKD
00758851704873241325	6978817410098	out_of_stock	0	119.00 HKD
00758851704873241325	828433	in_stock	4	89.00 HKD
00758851704873241325	8800240575274	in_stock	9	135.00 HKD
00758851704873241325	8800240579227	in_stock	3	165.00 HKD
00758851704873241325	8800240579876	in_stock	5	145.00 HKD
00758851704873241325	8800253024820	in_stock	5	125.00 HKD
00758851704873241325	8800253025322	in_stock	4	125.00 HKD
00758851704873241325	8800253029948	in_stock	3	110.00 HKD
00758851704873241325	8800255680178	in_stock	3	129.00 HKD
00758851704873241325	8800255686736	in_stock	1	25.00 HKD
00758851704873241325	8800255686828	in_stock	6	108.00 HKD
00758851704873241325	8800255686835	in_stock	5	108.00 HKD
00758851704873241325	8800255686842	in_stock	4	108.00 HKD
00758851704873241325	8800255686859	in_stock	7	108.00 HKD
00758851704873241325	8800255686897	in_stock	4	129.00 HKD
00758851704873241325	8800255686903	in_stock	8	139.00 HKD
00758851704873241325	8800255687276	in_stock	5	138.00 HKD
00758851704873241325	8800255687399	in_stock	5	138.00 HKD
00758851704873241325	8800255687610	in_stock	4	138.00 HKD
00758851704873241325	8800255687627	in_stock	5	138.00 HKD
00758851704873241325	8800255687658	in_stock	4	138.00 HKD
00758851704873241325	8800255687665	in_stock	5	138.00 HKD
00758851704873241325	8800255687832	in_stock	5	138.00 HKD
00758851704873241325	8800255688310	in_stock	8	130.00 HKD
00758851704873241325	8800255688327	in_stock	7	130.00 HKD
00758851704873241325	8800255688334	in_stock	4	130.00 HKD
00758851704873241325	8800255688365	in_stock	5	130.00 HKD
00758851704873241325	8800255688372	in_stock	5	130.00 HKD
00758851704873241325	8800255688822	in_stock	4	269.00 HKD
00758851704873241325	8800255688839	in_stock	9	269.00 HKD
00758851704873241325	8800255688846	in_stock	5	269.00 HKD
00758851704873241325	8800256109623	in_stock	6	108.00 HKD
00758851704873241325	8800256109630	in_stock	34	18.00 HKD
00758851704873241325	8800256114344	in_stock	1	159.00 HKD
00758851704873241325	8800256119486	in_stock	4	119.00 HKD
00758851704873241325	8800256119691	in_stock	4	129.00 HKD
00758851704873241325	8800258080043	in_stock	5	78.00 HKD
00758851704873241325	8800258080074	in_stock	5	78.00 HKD
00758851704873241325	8800258080081	in_stock	5	78.00 HKD
00758851704873241325	8800258080098	in_stock	5	78.00 HKD
00758851704873241325	8800258080111	in_stock	6	78.00 HKD
00758851704873241325	8800258080135	in_stock	5	78.00 HKD
00758851704873241325	8800258080142	in_stock	4	78.00 HKD
00758851704873241325	8800258080159	in_stock	5	78.00 HKD
00758851704873241325	8800258080197	in_stock	5	78.00 HKD
00758851704873241325	8800258080654	in_stock	5	78.00 HKD
00758851704873241325	8800258080678	in_stock	5	78.00 HKD
00758851704873241325	8800258080692	in_stock	5	78.00 HKD
